system_id,record_type,relative_path,exists,size_bytes,sha256,checksum_status
Gi_7Y89,api_pockets,data/api/v1/systems/Gi_7Y89/pockets.json,yes,5764,1a48ef5a128f646ebd9c7e93d719b54a2681ea1f2574f89476977720627731f9,computed
Gi_7Y89,api_pockets_gpcrdb,data/api/v1/systems/Gi_7Y89/pockets_gpcrdb.json,yes,9570,6a169063a732b3e9dbe78b37319e27e5d580d1e49cb9a483c3b05457273356a9,computed
Gi_7Y89,api_gateways,data/api/v1/systems/Gi_7Y89/gateways.json,yes,8067,c01ed82b331f384d0810ee015f0fd1ac8aff23163b119c31ece56b0d3465601c,computed
Gi_7Y89,api_gprotein,data/api/v1/systems/Gi_7Y89/gprotein_metrics.json,yes,169745,2b0ae782344a491b49f77d584dd139838441a4548b41b2e47c122d6118c744e0,computed
Gi_7Y89,api_pocketgrid,data/api/v1/systems/Gi_7Y89/pocketgrid.npz,yes,5991198,,pending_binary_or_large_file
Gi_7Y89,chain_roles,data/chain_roles/Gi_7Y89_chain_roles.json,yes,382,e3726ac9e88b09f53528bee17de251e6cf19ca2d9d2085247f81d95b4bc8fe42,computed
Gi_7Y89,contacts,data/contacts/Gi_7Y89_contacts.parquet,yes,45097,,pending_binary_or_large_file
Gi_7YK7,viz_structure,data/viz/Gi_7YK7/structure.pdb,yes,1314225,,pending_binary_or_large_file
Gi_7YK7,viz_trajectory,data/viz/Gi_7YK7/traj.xtc,yes,154257980,,pending_binary_or_large_file
Gi_7YK7,api_index,data/api/v1/systems/Gi_7YK7/index.json,yes,1438,7ab696aa6387f0439fc557ed67c4a797ec1331e392aa2543519c22320b7de2e5,computed
Gi_7YK7,api_pockets,data/api/v1/systems/Gi_7YK7/pockets.json,yes,6997,d0765b60c62fb36aa9a4730ff6cdd8f85c31c4e5e15b9295a87c9ce22a61828d,computed
Gi_7YK7,api_pockets_gpcrdb,data/api/v1/systems/Gi_7YK7/pockets_gpcrdb.json,yes,10909,d6649bec31d6446927e4d58a63594c603f055ca75bbe2fc130b8f49791ef6716,computed
Gi_7YK7,api_gateways,data/api/v1/systems/Gi_7YK7/gateways.json,yes,8042,68e56b017d7306fa4e935f08743d4734ee5931cee17da485b2700ff4e2085196,computed
Gi_7YK7,api_gprotein,data/api/v1/systems/Gi_7YK7/gprotein_metrics.json,yes,173059,76c5501fed591ba01c6169823b334d5f56d23edc0f239a84300446d74a1847db,computed
Gi_7YK7,api_pocketgrid,data/api/v1/systems/Gi_7YK7/pocketgrid.npz,yes,5995390,,pending_binary_or_large_file
Gi_7YK7,chain_roles,data/chain_roles/Gi_7YK7_chain_roles.json,yes,380,0c4417ef09bf4b98b98cb45e8b6a80422f63f7174b85a00473d7fe988ebd4fcc,computed
Gi_7YK7,contacts,data/contacts/Gi_7YK7_contacts.parquet,yes,44405,,pending_binary_or_large_file
Gi_7YKD,viz_structure,data/viz/Gi_7YKD/structure.pdb,yes,1340874,,pending_binary_or_large_file
Gi_7YKD,viz_trajectory,data/viz/Gi_7YKD/traj.xtc,yes,157288584,,pending_binary_or_large_file
Gi_7YKD,api_index,data/api/v1/systems/Gi_7YKD/index.json,yes,1325,024c965506a7854990f1be594aaaabb915a88055849c1ce1b8c2c8c9343d1f20,computed
Gi_7YKD,api_pockets,data/api/v1/systems/Gi_7YKD/pockets.json,yes,6347,8e2a733f8617fa0cef064c4b9be4063232c8573f76b010e67dcd0dc9021d46b3,computed
Gi_7YKD,api_pockets_gpcrdb,data/api/v1/systems/Gi_7YKD/pockets_gpcrdb.json,yes,9429,3c2e80442d41819fd5476063873ed1d601b5e890aca4a6e074ea3eaf8ad68d65,computed
Gi_7YKD,api_gateways,data/api/v1/systems/Gi_7YKD/gateways.json,yes,8054,978a0c33993405f3b6cef5f8d1b82697bc0aaf9f09ffb5cd7111172a5f3020db,computed
Gi_7YKD,api_gprotein,data/api/v1/systems/Gi_7YKD/gprotein_metrics.json,yes,173322,48775bf5b0cbe7cbc432b9bac804bbf6750553105a914ab46585c0e2eab9841f,computed
Gi_7YKD,api_pocketgrid,data/api/v1/systems/Gi_7YKD/pocketgrid.npz,yes,5402270,,pending_binary_or_large_file
Gi_7YKD,chain_roles,data/chain_roles/Gi_7YKD_chain_roles.json,yes,469,b4766d5990a121534942527e6fe3ba78a97f17fcef451b20b6a9f3cb8af276b6,computed
Gi_7YKD,contacts,data/contacts/Gi_7YKD_contacts.parquet,yes,47602,,pending_binary_or_large_file
Gi_7YON,viz_structure,data/viz/Gi_7YON/structure.pdb,yes,1402191,,pending_binary_or_large_file
Gi_7YON,viz_trajectory,data/viz/Gi_7YON/traj.xtc,yes,164409480,,pending_binary_or_large_file
Gi_7YON,api_index,data/api/v1/systems/Gi_7YON/index.json,yes,1331,f454c0d7c11dc65e658034455ee81c9eb82a3f9d86cb17445311f390a0c2fa8e,computed
Gi_7YON,api_pockets,data/api/v1/systems/Gi_7YON/pockets.json,yes,8026,e4fc76bb907d06dc7ac6b4c5ca81622206455a4ec0789ada6eda14b3f7b7a7a6,computed
Gi_7YON,api_pockets_gpcrdb,data/api/v1/systems/Gi_7YON/pockets_gpcrdb.json,yes,12716,b31e4f39fa5548687b85826a5b4a9f3cf85449ac710594a8c20503afed137aa2,computed
Gi_7YON,api_gateways,data/api/v1/systems/Gi_7YON/gateways.json,yes,8036,6b51424a47ef82d8a02b480a41eef5278b8031200932016f1d3bdb5dfc7b9e16,computed
Gi_7YON,api_gprotein,data/api/v1/systems/Gi_7YON/gprotein_metrics.json,yes,174739,bbbd4e24e58c5091ae35e727e0fd6ec3e7fc1a1a9692e81a519cbea8c28b27a7,computed
Gi_7YON,api_pocketgrid,data/api/v1/systems/Gi_7YON/pocketgrid.npz,yes,6447390,,pending_binary_or_large_file
Gi_7YON,chain_roles,data/chain_roles/Gi_7YON_chain_roles.json,yes,468,62fa13f5ba7443ebe038f49a54be45e1081afbaa0eb31a768ba1e29d7148c8b4,computed
Gi_7YON,contacts,data/contacts/Gi_7YON_contacts.parquet,yes,48430,,pending_binary_or_large_file
Gi_7YU8,viz_structure,data/viz/Gi_7YU8/structure.pdb,yes,1336743,,pending_binary_or_large_file
Gi_7YU8,viz_trajectory,data/viz/Gi_7YU8/traj.xtc,yes,156884732,,pending_binary_or_large_file
Gi_7YU8,api_index,data/api/v1/systems/Gi_7YU8/index.json,yes,1415,b56ba49f4c7b708c16d4c33a91b880710d3146c2a86ecf6b5237eee06699e49f,computed
Gi_7YU8,api_pockets,data/api/v1/systems/Gi_7YU8/pockets.json,yes,6093,46f02b001fef8b971722190341709917b6f56602f36d6e3d0414f0b0fecc66a4,computed
Gi_7YU8,api_pockets_gpcrdb,data/api/v1/systems/Gi_7YU8/pockets_gpcrdb.json,yes,9625,d77a51017f7fc43dcd6db1cdeab1c0cf05eb4538843dc43edd0466c6bf5505d9,computed
Gi_7YU8,api_gateways,data/api/v1/systems/Gi_7YU8/gateways.json,yes,8051,3dbc7ae99e50b286a5dc2e0d55b682733d9585475c0afcf8b40e61012de30f47,computed
Gi_7YU8,api_gprotein,data/api/v1/systems/Gi_7YU8/gprotein_metrics.json,yes,172659,d148e1e89bfdf7b9bb9245f4395a9bf8f2aba93f776ae5cc3ea3149ea2b56485,computed
Gi_7YU8,api_pocketgrid,data/api/v1/systems/Gi_7YU8/pocketgrid.npz,yes,5533310,,pending_binary_or_large_file
Gi_7YU8,chain_roles,data/chain_roles/Gi_7YU8_chain_roles.json,yes,382,49f70bc030c0a0ce5865faf2ac5194a29b6910d6d9812eb1a6ad0169a7413e6e,computed
Gi_7YU8,contacts,data/contacts/Gi_7YU8_contacts.parquet,yes,45867,,pending_binary_or_large_file
Gi_8DZQ,viz_structure,data/viz/Gi_8DZQ/structure.pdb,yes,1335366,,pending_binary_or_large_file
Gi_8DZQ,viz_trajectory,data/viz/Gi_8DZQ/traj.xtc,yes,156686136,,pending_binary_or_large_file
Gi_8DZQ,api_index,data/api/v1/systems/Gi_8DZQ/index.json,yes,1469,e84a4ac2c68073295173780969b9ceee916d56fe5db7b6673b5d5c8574638e9e,computed
Gi_8DZQ,api_pockets,data/api/v1/systems/Gi_8DZQ/pockets.json,yes,6850,bbae0e52634efce24be8423bf3f1c33459eac02353c8938dac5c5a0fedd694e8,computed
Gi_8DZQ,api_pockets_gpcrdb,data/api/v1/systems/Gi_8DZQ/pockets_gpcrdb.json,yes,11405,1df211d08c2945e49491b743cb9df9ad72702b91328abd703428e27ae6981c37,computed
Gi_8DZQ,api_gateways,data/api/v1/systems/Gi_8DZQ/gateways.json,yes,8083,d60456b2de8fb0ac2a466eb56b7ee748fb25d1e0e9a703686081a7ed2fb18068,computed
Gi_8DZQ,api_gprotein,data/api/v1/systems/Gi_8DZQ/gprotein_metrics.json,yes,174829,36249ede4b441fc722e858d3119cd9e979042db0a709ae8b886fe3e0bc606d3f,computed
Gi_8DZQ,api_pocketgrid,data/api/v1/systems/Gi_8DZQ/pocketgrid.npz,yes,6627550,,pending_binary_or_large_file
Gi_8DZQ,chain_roles,data/chain_roles/Gi_8DZQ_chain_roles.json,yes,382,1dfd60b224cc2b50dac8e3831df0038cd191a1a32854d8068e65130576dccc20,computed
Gi_8DZQ,contacts,data/contacts/Gi_8DZQ_contacts.parquet,yes,45395,,pending_binary_or_large_file
Gi_8EFO,viz_structure,data/viz/Gi_8EFO/structure.pdb,yes,1324188,,pending_binary_or_large_file
Gi_8EFO,viz_trajectory,data/viz/Gi_8EFO/traj.xtc,yes,155259048,,pending_binary_or_large_file
Gi_8EFO,api_index,data/api/v1/systems/Gi_8EFO/index.json,yes,1417,0890e8b021e9f1d1e0af9f2c2e0c47d506d4ba74172d2c04a6c4f76aa5c2c2be,computed
Gi_8EFO,api_pockets,data/api/v1/systems/Gi_8EFO/pockets.json,yes,5231,c8c6bb6eeeec95bf12efc14da6375121912ef626eb639713c4b6f6d464ef1b28,computed
Gi_8EFO,api_pockets_gpcrdb,data/api/v1/systems/Gi_8EFO/pockets_gpcrdb.json,yes,8246,b29da0f795e4d5b99fe09d9ce38e9d8cc1333d931156d2d830e7c56aa9e9950b,computed
Gi_8EFO,api_gateways,data/api/v1/systems/Gi_8EFO/gateways.json,yes,8074,3b58e3368f637c222da9517058b0d18a56b437fed17387a5bb832e8b7fa68c85,computed
Gi_8EFO,api_gprotein,data/api/v1/systems/Gi_8EFO/gprotein_metrics.json,yes,173292,94bb08ddc54280cc7b647fc6aae5a81c0d6576b75610ce1ed106d4b6d9ba3ec6,computed
Gi_8EFO,api_pocketgrid,data/api/v1/systems/Gi_8EFO/pocketgrid.npz,yes,6196158,,pending_binary_or_large_file
Gi_8EFO,chain_roles,data/chain_roles/Gi_8EFO_chain_roles.json,yes,382,f447356dcf37c0d609d73898363dca344223c950eee5926fda6cfa4c0afef0d7,computed
Gi_8EFO,contacts,data/contacts/Gi_8EFO_contacts.parquet,yes,44234,,pending_binary_or_large_file
Gi_8F7S,viz_structure,data/viz/Gi_8F7S/structure.pdb,yes,1350675,,pending_binary_or_large_file
Gi_8F7S,viz_trajectory,data/viz/Gi_8F7S/traj.xtc,yes,158429000,,pending_binary_or_large_file
Gi_8F7S,api_index,data/api/v1/systems/Gi_8F7S/index.json,yes,1326,9e3f427417bff7040477a9c5d058bd3237336d8fc2949a99dbda80d9cffd833e,computed
Gi_8F7S,api_pockets,data/api/v1/systems/Gi_8F7S/pockets.json,yes,6355,769f877987789b49f342725aaf94727b1bf4603762609584fbe2b14fcc37e9e8,computed
Gi_8F7S,api_pockets_gpcrdb,data/api/v1/systems/Gi_8F7S/pockets_gpcrdb.json,yes,9751,ecb130fde33e88be25fd0da8495e1f615dc1d064d6f1918b71524f1bec11e748,computed
Gi_8F7S,api_gateways,data/api/v1/systems/Gi_8F7S/gateways.json,yes,8078,179119fa741dbe9d89bf8be21aea2434b22d449c10ffba045aebf13526dc9d58,computed
Gi_8F7S,api_gprotein,data/api/v1/systems/Gi_8F7S/gprotein_metrics.json,yes,174799,a4a7c2cff473c696fcd972610b2414494f6a40230e7309492760c879845cf7ca,computed
Gi_8F7S,api_pocketgrid,data/api/v1/systems/Gi_8F7S/pocketgrid.npz,yes,6182910,,pending_binary_or_large_file
Gi_8F7S,chain_roles,data/chain_roles/Gi_8F7S_chain_roles.json,yes,470,0ac2a85eef21a55a8d2ea1be4a836a38d6c735da34a9c064963f35634fbe564b,computed
Gi_8F7S,contacts,data/contacts/Gi_8F7S_contacts.parquet,yes,47492,,pending_binary_or_large_file
Gi_8HK5,viz_structure,data/viz/Gi_8HK5/structure.pdb,yes,1402353,,pending_binary_or_large_file
Gi_8HK5,viz_trajectory,data/viz/Gi_8HK5/traj.xtc,yes,164838088,,pending_binary_or_large_file
Gi_8HK5,api_index,data/api/v1/systems/Gi_8HK5/index.json,yes,1340,6fc555f73eeeb860d2c8c6bb1b2372680807e6d5bcacdbaa34c745c1a3963ca7,computed
Gi_8HK5,api_pockets,data/api/v1/systems/Gi_8HK5/pockets.json,yes,7848,5cc976f432b94fccdbafa0ddee99021ed44b0d9f08ec28ba4b5a4944c84015e6,computed
Gi_8HK5,api_pockets_gpcrdb,data/api/v1/systems/Gi_8HK5/pockets_gpcrdb.json,yes,12728,b964144ec19083743c8bb29df8409bcc71bf33a405bace3c224dff6b804e2b31,computed
Gi_8HK5,api_gateways,data/api/v1/systems/Gi_8HK5/gateways.json,yes,8093,4356034502ecf73d721ab53c8683f6e8dbffbaa91353b21941c0b90d5632e733,computed
Gi_8HK5,api_gprotein,data/api/v1/systems/Gi_8HK5/gprotein_metrics.json,yes,175020,56167cdcd782bae7f7ec82a51d395e870e058eabb0cb8d76fe33800608c3fbcb,computed
Gi_8HK5,api_pocketgrid,data/api/v1/systems/Gi_8HK5/pocketgrid.npz,yes,7777790,,pending_binary_or_large_file
Gi_8HK5,chain_roles,data/chain_roles/Gi_8HK5_chain_roles.json,yes,471,6df7d1887390fd10a5c227caff6da324936d045083ff4eadb413ee33dcea84c8,computed
Gi_8HK5,contacts,data/contacts/Gi_8HK5_contacts.parquet,yes,49030,,pending_binary_or_large_file
Gi_8HQM,viz_structure,data/viz/Gi_8HQM/structure.pdb,yes,1292517,,pending_binary_or_large_file
Gi_8HQM,viz_trajectory,data/viz/Gi_8HQM/traj.xtc,yes,152367760,,pending_binary_or_large_file
Gi_8HQM,api_index,data/api/v1/systems/Gi_8HQM/index.json,yes,1357,a974a2ba4861d9512a1d586651851810bc33e9ebae3fb50d45c13381c70c051b,computed
Gi_8HQM,api_pockets,data/api/v1/systems/Gi_8HQM/pockets.json,yes,4963,cdd3e78977b1f75cec7f15d0fb79fd7d5da07f5a51d900717523e7d204675f9d,computed
Gi_8HQM,api_pockets_gpcrdb,data/api/v1/systems/Gi_8HQM/pockets_gpcrdb.json,yes,7981,384c59ead2c369c3ac5243f480c7d82cf836e9042e778c3b819a073c24bb14ae,computed
Gi_8HQM,api_gateways,data/api/v1/systems/Gi_8HQM/gateways.json,yes,8079,bd6b23746955977ebdd5e98a448152f66aaf7af62e65b13ec41ce020fabe9c6e,computed
Gi_8HQM,api_gprotein,data/api/v1/systems/Gi_8HQM/gprotein_metrics.json,yes,174585,aef63fd67f53a8f248cb0934eb3f73277a00484273bf82a24cdfa969c5aa56da,computed
Gi_8HQM,api_pocketgrid,data/api/v1/systems/Gi_8HQM/pocketgrid.npz,yes,6797310,,pending_binary_or_large_file
Gi_8HQM,chain_roles,data/chain_roles/Gi_8HQM_chain_roles.json,yes,382,ec737e03233ddbc372007b7fbc1f3e36ea95384e9037f1f28329c26f715de361,computed
Gi_8HQM,contacts,data/contacts/Gi_8HQM_contacts.parquet,yes,45891,,pending_binary_or_large_file
Gi_8HS3,viz_structure,data/viz/Gi_8HS3/structure.pdb,yes,1300779,,pending_binary_or_large_file
Gi_8HS3,viz_trajectory,data/viz/Gi_8HS3/traj.xtc,yes,152627000,,pending_binary_or_large_file
Gi_8HS3,api_index,data/api/v1/systems/Gi_8HS3/index.json,yes,1329,17d0f9a2ebb37254c76b00979e297166b0a862357150f0457f4f4c6e298616e4,computed
Gi_8HS3,api_pockets,data/api/v1/systems/Gi_8HS3/pockets.json,yes,6881,ce4b584cfea63fe598f4140a327d21c5ee3fc81b7bc0b0bc931f8332710ee604,computed
Gi_8HS3,api_pockets_gpcrdb,data/api/v1/systems/Gi_8HS3/pockets_gpcrdb.json,yes,10838,31d48a323fcbc9521e48cb0aebc7ef5df4380debd050720078aa5001093dd961,computed
Gi_8HS3,api_gateways,data/api/v1/systems/Gi_8HS3/gateways.json,yes,8068,6e78107999f8ec78f41f7bcf45d53ab484628a40de9dd8cb486c1434360fadff,computed
Gi_8HS3,api_gprotein,data/api/v1/systems/Gi_8HS3/gprotein_metrics.json,yes,173748,369e374a63ab0e27aed21848031531f9edf45e8ab4c0bf06b716b28a42066b94,computed
Gi_8HS3,api_pocketgrid,data/api/v1/systems/Gi_8HS3/pocketgrid.npz,yes,6552510,,pending_binary_or_large_file
Gi_8HS3,chain_roles,data/chain_roles/Gi_8HS3_chain_roles.json,yes,382,2cf6c6bf239eced746c3c2973178f36a719ecebf94ecdf5ca84e8b678058debc,computed
Gi_8HS3,contacts,data/contacts/Gi_8HS3_contacts.parquet,yes,44793,,pending_binary_or_large_file
Gi_8IC0,viz_structure,data/viz/Gi_8IC0/structure.pdb,yes,1436859,,pending_binary_or_large_file
Gi_8IC0,viz_trajectory,data/viz/Gi_8IC0/traj.xtc,yes,169137236,,pending_binary_or_large_file
Gi_8IC0,api_index,data/api/v1/systems/Gi_8IC0/index.json,yes,1331,2eea0bd6fbdc569db29b65341a7eccf1a458a9204cc4235709066ff5f30f51dc,computed
Gi_8IC0,api_pockets,data/api/v1/systems/Gi_8IC0/pockets.json,yes,5621,d2eb6728f068879bb2ae69425e67525f2f7ae1e0b818538792528a157f81d69a,computed
Gi_8IC0,api_pockets_gpcrdb,data/api/v1/systems/Gi_8IC0/pockets_gpcrdb.json,yes,8608,4671541d83d715d3f8847043c5e9923828b1ceff41002bf3b2ff27c7177ab78b,computed
Gi_8IC0,api_gateways,data/api/v1/systems/Gi_8IC0/gateways.json,yes,8042,bb86402e09141bcfe444b20f7eb9c1268eb2dc86a42fcd6d9d15bf6c68e1df7a,computed
Gi_8IC0,api_gprotein,data/api/v1/systems/Gi_8IC0/gprotein_metrics.json,yes,173930,c19e621080d1006a7a06a5e86fe3bf9b68e2e4db46e7d1a3023c0c6f821170be,computed
Gi_8IC0,api_pocketgrid,data/api/v1/systems/Gi_8IC0/pocketgrid.npz,yes,7913982,,pending_binary_or_large_file
Gi_8IC0,chain_roles,data/chain_roles/Gi_8IC0_chain_roles.json,yes,471,9ac2d4961a082f1fd428b3e34107157749568411985a2ab29263a95fdc0ab584,computed
Gi_8IC0,contacts,data/contacts/Gi_8IC0_contacts.parquet,yes,50168,,pending_binary_or_large_file
Gi_8ID9,viz_structure,data/viz/Gi_8ID9/structure.pdb,yes,1378458,,pending_binary_or_large_file
Gi_8ID9,viz_trajectory,data/viz/Gi_8ID9/traj.xtc,yes,161670328,,pending_binary_or_large_file
Gi_8ID9,api_index,data/api/v1/systems/Gi_8ID9/index.json,yes,1359,a51cef6d0f51a3de8bb0ff9ee4b086362866767974486b23676602c9485273e8,computed
Gi_8ID9,api_pockets,data/api/v1/systems/Gi_8ID9/pockets.json,yes,5961,d29c553127674589ec4083515325c05fa09623c4276e066a652574164d7a7d09,computed
Gi_8ID9,api_pockets_gpcrdb,data/api/v1/systems/Gi_8ID9/pockets_gpcrdb.json,yes,9443,40ea33dba1ac6aee7de9624d864c5dc303c8fcfe4498e8ea24190ab370fc8fbd,computed
Gi_8ID9,api_gateways,data/api/v1/systems/Gi_8ID9/gateways.json,yes,8051,4b46f3c5d730ab40ec88c1a2292905ca61296f02e31ddeb39800f7edd51f3e4b,computed
Gi_8ID9,api_gprotein,data/api/v1/systems/Gi_8ID9/gprotein_metrics.json,yes,174607,38cf93206e887e03a14e96a8804fe36a94af3781096a7687d04343ff633f8352,computed
Gi_8ID9,api_pocketgrid,data/api/v1/systems/Gi_8ID9/pocketgrid.npz,yes,6490110,,pending_binary_or_large_file
Gi_8ID9,chain_roles,data/chain_roles/Gi_8ID9_chain_roles.json,yes,384,257b3cb857b4e4f78821fa84dc3390decfaca7bc90d8f482f140734ccc0ec2bd,computed
Gi_8ID9,contacts,data/contacts/Gi_8ID9_contacts.parquet,yes,48032,,pending_binary_or_large_file
Gi_8IHJ,viz_structure,data/viz/Gi_8IHJ/structure.pdb,yes,1368576,,pending_binary_or_large_file
Gi_8IHJ,viz_trajectory,data/viz/Gi_8IHJ/traj.xtc,yes,160594984,,pending_binary_or_large_file
Gi_8IHJ,api_index,data/api/v1/systems/Gi_8IHJ/index.json,yes,1397,97b14e0344e10c1ddcb5f4afb3051bff70f6a579eb6d3b91b42514e788c59a43,computed
Gi_8IHJ,api_pockets,data/api/v1/systems/Gi_8IHJ/pockets.json,yes,7123,fd403bfad60b7cc8f9a224fcea6610f7163d41f500f83160bb580047c6407651,computed
Gi_8IHJ,api_pockets_gpcrdb,data/api/v1/systems/Gi_8IHJ/pockets_gpcrdb.json,yes,11345,e1ba6d386ecb7f3111b00a2757c78238a4763a3d439cc85391e394e3229ab389,computed
Gi_8IHJ,api_gateways,data/api/v1/systems/Gi_8IHJ/gateways.json,yes,8061,7ae8c1e274f4f3687b15c67409bf40aeb3063de5186fb99b53d97da9dd74de2a,computed
Gi_8IHJ,api_gprotein,data/api/v1/systems/Gi_8IHJ/gprotein_metrics.json,yes,174532,cb3c5090710ef455946ffe36cfcd58f78b2cb37ca482b68bb46a4079537f706b,computed
Gi_8IHJ,api_pocketgrid,data/api/v1/systems/Gi_8IHJ/pocketgrid.npz,yes,6259870,,pending_binary_or_large_file
Gi_8IHJ,chain_roles,data/chain_roles/Gi_8IHJ_chain_roles.json,yes,382,694af5b243175850d9387e154914d8fdca4d8ef401e7d26c44c552b0a1dd9e9a,computed
Gi_8IHJ,contacts,data/contacts/Gi_8IHJ_contacts.parquet,yes,47164,,pending_binary_or_large_file
Gi_8IRU,viz_structure,data/viz/Gi_8IRU/structure.pdb,yes,1424385,,pending_binary_or_large_file
Gi_8IRU,viz_trajectory,data/viz/Gi_8IRU/traj.xtc,yes,167033636,,pending_binary_or_large_file
Gi_8IRU,api_index,data/api/v1/systems/Gi_8IRU/index.json,yes,1338,eb480e558f9b08dc1628e5daf960a2ff754c8df9868864839acd7eee972ad1fe,computed
Gi_8IRU,api_pockets,data/api/v1/systems/Gi_8IRU/pockets.json,yes,7844,17d3825f00d5c1e78ac6b7821869516b1ff6fb9a3552fde015dbec4c31b5b3ec,computed
Gi_8IRU,api_pockets_gpcrdb,data/api/v1/systems/Gi_8IRU/pockets_gpcrdb.json,yes,12516,3507292be6939384d68288a6561d51d681997cba061fb6d91650c50006b42b18,computed
Gi_8IRU,api_gateways,data/api/v1/systems/Gi_8IRU/gateways.json,yes,8050,ebd4bce1790f292e2c85a14204b31ed650a13357180da70abdf1816d3db2aea4,computed
Gi_8IRU,api_gprotein,data/api/v1/systems/Gi_8IRU/gprotein_metrics.json,yes,177897,d48b5a66ac9829a4d12ac604d2f6cb554eca0d158cc4234158d26a51aaeea92d,computed
Gi_8IRU,api_pocketgrid,data/api/v1/systems/Gi_8IRU/pocketgrid.npz,yes,9088638,,pending_binary_or_large_file
Gi_8IRU,chain_roles,data/chain_roles/Gi_8IRU_chain_roles.json,yes,382,e61d358575f5399e831830dcb8aa09618f2ea3a6a5a3cb484348db465b2a66ec,computed
Gi_8IRU,contacts,data/contacts/Gi_8IRU_contacts.parquet,yes,53722,,pending_binary_or_large_file
Gi_8IU2,viz_structure,data/viz/Gi_8IU2/structure.pdb,yes,1366470,,pending_binary_or_large_file
Gi_8IU2,viz_trajectory,data/viz/Gi_8IU2/traj.xtc,yes,160315308,,pending_binary_or_large_file
Gi_8IU2,api_index,data/api/v1/systems/Gi_8IU2/index.json,yes,1334,7cd04f62a3d6c36a6612e9749a670c5eefd7844828b85020e79aceaf94da0492,computed
Gi_8IU2,api_pockets,data/api/v1/systems/Gi_8IU2/pockets.json,yes,5476,27640afb8e194557548585c5fdf00c2dbef73a2a25fe12cf60a29972f583a911,computed
Gi_8IU2,api_pockets_gpcrdb,data/api/v1/systems/Gi_8IU2/pockets_gpcrdb.json,yes,8499,57793082f07910e14ed1cb281fc6bae1fd31c5270f6e02a39c1dc4cb1dba9631,computed
Gi_8IU2,api_gateways,data/api/v1/systems/Gi_8IU2/gateways.json,yes,8049,70f8308bbc74651f7c820f9a5b9bd2f114cc0bcdf226710b14e4a3c1762d18ce,computed
Gi_8IU2,api_gprotein,data/api/v1/systems/Gi_8IU2/gprotein_metrics.json,yes,174377,5814ac0b4e4a1ef33928f10c04e439a9f6ec0f6087dcf9af61e81d9d65906fa4,computed
Gi_8IU2,api_pocketgrid,data/api/v1/systems/Gi_8IU2/pocketgrid.npz,yes,6399870,,pending_binary_or_large_file
Gi_8IU2,chain_roles,data/chain_roles/Gi_8IU2_chain_roles.json,yes,382,90a710326d3487d4004916be5e5299de93e5adc98c148cc944e59be84b83f3c0,computed
Gi_8IU2,contacts,data/contacts/Gi_8IU2_contacts.parquet,yes,50337,,pending_binary_or_large_file
Gi_8IY5,viz_structure,data/viz/Gi_8IY5/structure.pdb,yes,1380888,,pending_binary_or_large_file
Gi_8IY5,viz_trajectory,data/viz/Gi_8IY5/traj.xtc,yes,162477920,,pending_binary_or_large_file
Gi_8IY5,api_index,data/api/v1/systems/Gi_8IY5/index.json,yes,1326,685cfb54d6f08dd0c5b6f3f06e8d865f792426ca5a6b539db6e5ada11d02f298,computed
Gi_8IY5,api_pockets,data/api/v1/systems/Gi_8IY5/pockets.json,yes,7825,44db2d6e5e1f7855b02515ec6c94c064ffa71357ab4421c716d2ea8aaaca5cdd,computed
Gi_8IY5,api_pockets_gpcrdb,data/api/v1/systems/Gi_8IY5/pockets_gpcrdb.json,yes,12326,9927a3ca9d0e26355d00d0e1355e1219e9d7f35a3e26ee722046cb80a2e8a7e6,computed
Gi_8IY5,api_gateways,data/api/v1/systems/Gi_8IY5/gateways.json,yes,8076,531060ea50bf02f7d8fa22b51f950a82fba5ccf0f597139d92f4e8fdc7651be9,computed
Gi_8IY5,api_gprotein,data/api/v1/systems/Gi_8IY5/gprotein_metrics.json,yes,172810,899eec8bcaa42d4387a5824f031ee8de82c3e37ea4f0a401ce15ae9b13400789,computed
Gi_8IY5,api_pocketgrid,data/api/v1/systems/Gi_8IY5/pocketgrid.npz,yes,6247806,,pending_binary_or_large_file
Gi_8IY5,chain_roles,data/chain_roles/Gi_8IY5_chain_roles.json,yes,468,d4cdacc2402d3958ed6ef09a08ad6292d882791b74a7b80d3463f530991c80a1,computed
Gi_8IY5,contacts,data/contacts/Gi_8IY5_contacts.parquet,yes,48584,,pending_binary_or_large_file
Gi_8J18,viz_structure,data/viz/Gi_8J18/structure.pdb,yes,1441233,,pending_binary_or_large_file
Gi_8J18,viz_trajectory,data/viz/Gi_8J18/traj.xtc,yes,169132668,,pending_binary_or_large_file
Gi_8J18,api_index,data/api/v1/systems/Gi_8J18/index.json,yes,1357,6458fca7287b317881aae5f35186fc19251919fc146562b95684c8dacd6e3cd5,computed
Gi_8J18,api_pockets,data/api/v1/systems/Gi_8J18/pockets.json,yes,7291,3b0ba67f51d805c4966d83cd4331289885a79f4eeb1b24b0a22f675429f8c898,computed
Gi_8J18,api_pockets_gpcrdb,data/api/v1/systems/Gi_8J18/pockets_gpcrdb.json,yes,11166,98f12289a156cf8c0beb04334854dd0b64cb2f131c18f885d2d2b7fc67ee4546,computed
Gi_8J18,api_gateways,data/api/v1/systems/Gi_8J18/gateways.json,yes,8047,1f5650290382fda7312a7ac2825d586a0de60bf3a0762160272e33ab8539eb28,computed
